Student_ID,Gender,DegreeType,MajorSpecialization,EnglishScore,LogicalReasoningScore,QuantitativeAptitudeScore,EnglishCluster,LogicalReasoningCluster,QuantitativeAptitudeCluster,english_improvement_status,logicalreasoning_improvement_status,quantitativeaptitude_improvement_status
619949,m,B.Tech/B.E.,mechanical engineering,61.5,35.0,40.0,1,0,2,Does Not Need Improvement,Needs Improvement,A little more focus
509283,m,B.Tech/B.E.,computer engineering,54.5,66.5,70.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
676260,m,B.Tech/B.E.,electrical engineering,45.0,52.5,72.0,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
58857,m,B.Tech/B.E.,electronics and communication engineering,45.5,63.5,65.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1231982,m,B.Tech/B.E.,electronics and communication engineering,61.5,53.0,46.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
205703,f,B.Tech/B.E.,electrical engineering,46.5,39.5,51.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
103858,m,B.Tech/B.E.,computer engineering,41.5,55.400000000000006,40.5,0,1,2,Needs Improvement,Does Not Need Improvement,A little more focus
325432,f,B.Tech/B.E.,electronics & telecommunications,77.5,61.5,49.5,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
1139162,m,B.Tech/B.E.,electronics and communication engineering,40.5,55.5,35.5,0,1,2,Needs Improvement,Does Not Need Improvement,A little more focus
1289692,f,B.Tech/B.E.,computer science & engineering,56.0,41.0,46.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
693698,m,B.Tech/B.E.,computer science & engineering,58.0,52.0,72.0,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
1251004,f,B.Tech/B.E.,electronics and communication engineering,53.5,46.0,27.0,2,2,2,A little more focus,A little more focus,A little more focus
312164,m,B.Tech/B.E.,mechanical engineering,57.5,59.5,40.5,1,1,2,Does Not Need Improvement,Does Not Need Improvement,A little more focus
302031,m,B.Tech/B.E.,electronics and communication engineering,39.5,42.5,39.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1039020,m,B.Tech/B.E.,electronics and communication engineering,38.5,51.0,58.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
639785,m,B.Tech/B.E.,electrical engineering,43.0,49.5,47.0,0,2,0,Needs Improvement,A little more focus,Needs Improvement
1260265,m,B.Tech/B.E.,instrumentation and control engineering,38.5,56.5,43.0,0,1,2,Needs Improvement,Does Not Need Improvement,A little more focus
510199,m,B.Tech/B.E.,computer engineering,58.0,67.0,90.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
318959,m,B.Tech/B.E.,electronics and communication engineering,72.5,43.5,61.5,1,0,1,Does Not Need Improvement,Needs Improvement,Does Not Need Improvement
324440,m,B.Tech/B.E.,computer engineering,41.5,34.5,39.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1238258,m,B.Tech/B.E.,computer science & engineering,51.0,53.0,56.0,2,2,0,A little more focus,A little more focus,Needs Improvement
1262574,m,MCA,computer application,39.5,51.0,25.0,0,2,2,Needs Improvement,A little more focus,A little more focus
641531,m,B.Tech/B.E.,information technology,54.5,58.0,72.0,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1242936,m,B.Tech/B.E.,electronics and electrical engineering,32.5,47.0,41.5,0,2,2,Needs Improvement,A little more focus,A little more focus
50216,m,B.Tech/B.E.,electronics & telecommunications,50.5,63.5,62.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
416468,m,B.Tech/B.E.,information technology,53.5,58.5,70.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1105982,m,B.Tech/B.E.,electronics and communication engineering,54.5,39.5,41.5,2,0,2,A little more focus,Needs Improvement,A little more focus
339689,f,B.Tech/B.E.,information technology,38.5,55.5,44.5,0,1,0,Needs Improvement,Does Not Need Improvement,Needs Improvement
337594,m,B.Tech/B.E.,information technology,53.5,59.5,42.5,2,1,2,A little more focus,Does Not Need Improvement,A little more focus
230702,m,B.Tech/B.E.,civil engineering,47.5,63.5,59.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
989810,m,B.Tech/B.E.,computer science & engineering,60.5,54.5,62.0,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
329900,f,B.Tech/B.E.,information technology,40.5,39.5,36.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
263713,m,B.Tech/B.E.,electronics and communication engineering,36.5,49.5,50.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
472956,m,B.Tech/B.E.,information technology,48.5,37.5,43.5,2,0,0,A little more focus,Needs Improvement,Needs Improvement
264334,m,MCA,computer application,53.5,51.5,44.5,2,2,0,A little more focus,A little more focus,Needs Improvement
531726,f,B.Tech/B.E.,electronics and communication engineering,44.0,44.0,54.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
643081,m,B.Tech/B.E.,electronics and communication engineering,59.0,45.0,48.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
1010732,m,B.Tech/B.E.,electronics and communication engineering,44.0,38.5,41.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1152563,m,B.Tech/B.E.,electronics and communication engineering,65.0,60.5,62.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
239868,f,B.Tech/B.E.,computer engineering,50.5,55.5,55.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
361994,f,B.Tech/B.E.,computer engineering,43.5,39.5,51.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
414039,m,B.Tech/B.E.,computer science & engineering,42.5,51.5,47.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
329829,m,B.Tech/B.E.,information technology,37.5,35.5,25.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1266586,m,B.Tech/B.E.,electronics and electrical engineering,47.5,42.5,38.0,2,0,2,A little more focus,Needs Improvement,A little more focus
467660,f,B.Tech/B.E.,computer engineering,49.5,43.5,37.5,2,0,2,A little more focus,Needs Improvement,A little more focus
525365,m,B.Tech/B.E.,computer engineering,38.0,48.5,53.0,0,2,0,Needs Improvement,A little more focus,Needs Improvement
232481,m,B.Tech/B.E.,electronics and electrical engineering,57.5,47.5,60.5,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
765483,m,B.Tech/B.E.,electronics and electrical engineering,31.0,30.5,41.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1098764,m,B.Tech/B.E.,computer science & engineering,52.5,41.0,34.5,2,0,2,A little more focus,Needs Improvement,A little more focus
644584,m,B.Tech/B.E.,information technology,64.0,48.5,48.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
830982,m,B.Tech/B.E.,electronics and electrical engineering,47.5,41.5,41.5,2,0,2,A little more focus,Needs Improvement,A little more focus
407736,f,B.Tech/B.E.,computer engineering,53.5,55.5,59.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
1084321,m,B.Tech/B.E.,computer science & engineering,56.0,54.0,53.5,2,2,0,A little more focus,A little more focus,Needs Improvement
270455,m,B.Tech/B.E.,computer engineering,34.5,54.5,58.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
1098801,f,B.Tech/B.E.,computer science & engineering,35.0,63.0,76.0,0,1,1,Needs Improvement,Does Not Need Improvement,Does Not Need Improvement
455020,m,B.Tech/B.E.,computer engineering,52.5,45.5,51.5,2,2,0,A little more focus,A little more focus,Needs Improvement
661581,m,B.Tech/B.E.,computer engineering,59.0,52.5,60.5,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
1279987,m,MCA,computer application,61.5,54.5,60.5,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
262814,m,B.Tech/B.E.,information technology,46.5,48.5,56.5,2,2,0,A little more focus,A little more focus,Needs Improvement
634935,m,B.Tech/B.E.,electronics and communication engineering,52.0,48.5,50.0,2,2,0,A little more focus,A little more focus,Needs Improvement
1063324,m,B.Tech/B.E.,electronics & telecommunications,54.5,52.0,54.5,2,2,0,A little more focus,A little more focus,Needs Improvement
335460,m,B.Tech/B.E.,electronics and communication engineering,47.5,46.5,58.5,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
525508,m,B.Tech/B.E.,electronics and communication engineering,36.0,45.0,63.5,0,2,1,Needs Improvement,A little more focus,Does Not Need Improvement
284570,m,B.Tech/B.E.,electronics and communication engineering,45.5,41.5,39.5,2,0,2,A little more focus,Needs Improvement,A little more focus
985445,m,B.Tech/B.E.,information technology,32.5,33.5,39.0,0,0,2,Needs Improvement,Needs Improvement,A little more focus
354751,f,M.Tech./M.E.,computer science & engineering,39.5,34.5,48.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
708980,m,B.Tech/B.E.,civil engineering,62.5,55.5,48.5,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
823040,m,B.Tech/B.E.,electronics and communication engineering,61.5,60.5,50.0,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
800018,m,B.Tech/B.E.,computer science & engineering,64.0,58.5,68.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
990516,f,B.Tech/B.E.,information technology,53.5,53.0,52.0,2,2,0,A little more focus,A little more focus,Needs Improvement
50241,m,B.Tech/B.E.,computer engineering,38.5,50.5,49.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
1088588,m,B.Tech/B.E.,mechanical engineering,46.5,52.0,52.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1229820,m,B.Tech/B.E.,industrial & management engineering,49.0,44.5,46.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1048553,m,B.Tech/B.E.,computer science & engineering,73.5,60.5,60.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
509310,f,B.Tech/B.E.,electronics and communication engineering,59.0,40.0,54.5,1,0,0,Does Not Need Improvement,Needs Improvement,Needs Improvement
267150,m,B.Tech/B.E.,information technology,35.5,33.5,15.5,0,0,2,Needs Improvement,Needs Improvement,A little more focus
1218497,m,B.Tech/B.E.,computer science & engineering,54.5,73.5,56.0,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
33169,f,B.Tech/B.E.,electronics and communication engineering,46.5,60.5,46.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
806072,m,MCA,computer application,40.5,48.5,50.0,0,2,0,Needs Improvement,A little more focus,Needs Improvement
619139,m,B.Tech/B.E.,electronics and communication engineering,31.0,50.0,56.0,0,2,0,Needs Improvement,A little more focus,Needs Improvement
1083259,m,B.Tech/B.E.,computer science & engineering,60.5,48.5,65.5,1,2,1,Does Not Need Improvement,A little more focus,Does Not Need Improvement
470584,f,B.Tech/B.E.,computer engineering,55.5,47.5,47.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1122695,f,B.Tech/B.E.,information technology,47.5,47.0,41.5,2,2,2,A little more focus,A little more focus,A little more focus
816885,m,B.Tech/B.E.,electronics and communication engineering,54.5,55.5,48.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
385354,m,B.Tech/B.E.,computer engineering,43.5,51.5,54.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
1034780,f,B.Tech/B.E.,computer science & engineering,42.0,52.0,50.0,0,2,0,Needs Improvement,A little more focus,Needs Improvement
312286,f,B.Tech/B.E.,computer engineering,48.5,31.5,40.5,2,0,2,A little more focus,Needs Improvement,A little more focus
1203363,m,B.Tech/B.E.,electronics and communication engineering,60.5,56.5,54.5,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
217036,m,B.Tech/B.E.,information technology,53.5,38.5,33.5,2,0,2,A little more focus,Needs Improvement,A little more focus
1211760,m,M.Tech./M.E.,computer science & engineering,64.0,55.5,54.5,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
1088654,m,B.Tech/B.E.,electronics and communication engineering,53.5,50.5,50.0,2,2,0,A little more focus,A little more focus,Needs Improvement
246190,m,B.Tech/B.E.,information technology,35.5,51.5,46.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
283468,m,B.Tech/B.E.,electronics and communication engineering,44.5,44.5,51.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
1003178,m,B.Tech/B.E.,electronics and communication engineering,33.5,42.5,62.0,0,0,1,Needs Improvement,Needs Improvement,Does Not Need Improvement
34472,m,B.Tech/B.E.,chemical engineering,64.5,61.5,69.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
604848,m,B.Tech/B.E.,electronics and electrical engineering,53.5,59.5,66.5,2,1,1,A little more focus,Does Not Need Improvement,Does Not Need Improvement
950824,f,B.Tech/B.E.,electronics and communication engineering,61.5,61.0,51.0,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
1066419,m,B.Tech/B.E.,information technology,67.5,53.0,56.0,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
796593,m,B.Tech/B.E.,information technology,61.5,67.0,62.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
505818,m,B.Tech/B.E.,electronics and communication engineering,46.5,48.5,59.0,2,2,1,A little more focus,A little more focus,Does Not Need Improvement
600997,f,B.Tech/B.E.,computer engineering,60.5,58.5,59.0,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
815553,f,B.Tech/B.E.,computer science & engineering,36.0,64.0,56.0,0,1,0,Needs Improvement,Does Not Need Improvement,Needs Improvement
64400,m,B.Tech/B.E.,computer engineering,63.5,53.5,49.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
1029318,f,B.Tech/B.E.,electronics and communication engineering,59.5,56.5,57.0,1,1,0,Does Not Need Improvement,Does Not Need Improvement,Needs Improvement
331674,m,B.Tech/B.E.,electronics and electrical engineering,44.5,52.5,37.5,0,2,2,Needs Improvement,A little more focus,A little more focus
238452,m,B.Tech/B.E.,electronics and communication engineering,62.5,66.5,40.5,1,1,2,Does Not Need Improvement,Does Not Need Improvement,A little more focus
191027,f,MCA,computer application,50.5,54.5,52.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1211564,m,B.Tech/B.E.,information technology,58.0,45.5,48.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
387430,f,B.Tech/B.E.,biotechnology,52.5,40.5,38.5,2,0,2,A little more focus,Needs Improvement,A little more focus
1282459,m,B.Tech/B.E.,electronics and communication engineering,43.0,50.5,57.5,0,2,0,Needs Improvement,A little more focus,Needs Improvement
134963,m,B.Tech/B.E.,instrumentation and control engineering,59.5,36.5,70.5,1,0,1,Does Not Need Improvement,Needs Improvement,Does Not Need Improvement
343490,f,B.Tech/B.E.,electronics and communication engineering,61.5,54.5,51.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
955595,f,B.Tech/B.E.,electronics & telecommunications,42.5,61.0,55.5,0,1,0,Needs Improvement,Does Not Need Improvement,Needs Improvement
52916,f,B.Tech/B.E.,information technology,65.5,61.5,61.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
665324,f,B.Tech/B.E.,information technology,69.5,49.0,57.5,1,2,0,Does Not Need Improvement,A little more focus,Needs Improvement
358393,f,B.Tech/B.E.,computer engineering,58.5,59.5,67.5,1,1,1,Does Not Need Improvement,Does Not Need Improvement,Does Not Need Improvement
1036442,m,B.Tech/B.E.,electronics and communication engineering,54.5,46.0,52.5,2,2,0,A little more focus,A little more focus,Needs Improvement
1096106,f,B.Tech/B.E.,electronics and communication engineering,51.0,47.0,44.0,2,2,0,A little more focus,A little more focus,Needs Improvement
332563,m,B.Tech/B.E.,computer engineering,34.5,38.5,49.5,0,0,0,Needs Improvement,Needs Improvement,Needs Improvement
322753,m,B.Tech/B.E.,electronics and communication engineering,44.5,48.5,41.5,0,2,2,Needs Improvement,A little more focus,A little more focus
240634,m,B.Tech/B.E.,electronics and communication engineering,50.5,55.5,55.5,2,1,0,A little more focus,Does Not Need Improvement,Needs Improvement
247003,f,B.Tech/B.E.,electronics and electrical engineering,54.5,44.5,52.5,2,2,0,A little more focus,A little more focus,Needs Improvement
